"t","v1","v2","v3"
2014-06-11 20:02:33,1082.5,51.34375,17.26171875
2014-06-11 20:02:34,1086.25,51.609375,26.28515625
2014-06-11 20:02:35,1094.5,52.5234375,33.34765625
2014-06-11 20:02:36,1117.25,53.3125,34.91796875
2014-06-11 20:02:37,1566.5,54.609375,41.1953125
2014-06-11 20:02:38,1627.75,56.6015625,47.91015625
2014-06-11 20:02:39,3478.25,57.4765625,65.1328125
2014-06-11 20:02:40,3899,64.5,67.484375
2014-06-11 20:02:41,4314,65.6484375,71.41015625
2014-06-11 20:02:42,4696.25,72.890625,71.41015625
2014-06-11 20:02:43,5038.5,80.328125,66.3046875
2014-06-11 20:02:44,3610,90.5546875,61.59765625
2014-06-11 20:02:45,3675,94,61.59765625
2014-06-11 20:02:46,3813.75,96.484375,52.1796875
2014-06-11 20:02:47,3067.25,101.2734375,41.1953125
2014-06-11 20:02:48,2930,103.1875,0
2014-06-11 20:02:49,2096,103.875,0
2014-06-11 20:02:50,1796.25,102.7421875,0
2014-06-11 20:02:51,1566,101.828125,0
2014-06-11 20:02:52,1497.75,100.78125,0
2014-06-11 20:02:53,1503.75,99.0078125,0
2014-06-11 20:02:54,1646.5,98.8828125,15.296875
2014-06-11 20:02:55,1677.25,98.8984375,27.85546875
2014-06-11 20:02:56,1662.5,101.015625,28.25
2014-06-11 20:02:57,1672.25,101.5078125,28.25
2014-06-11 20:02:58,1649.25,103.5390625,0
2014-06-11 20:02:59,1738.75,102.40625,23.5390625
2014-06-11 20:03:00,1715,103.4140625,26.28515625
2014-06-11 20:03:01,1675.5,104.4375,0
2014-06-11 20:03:02,1638,103.5078125,0
2014-06-11 20:03:03,1766,101.6171875,34.1328125
2014-06-11 20:03:04,2145,102.5703125,36.09765625
2014-06-11 20:03:05,2179.75,103.7109375,36.48828125
2014-06-11 20:03:06,2151,105.5390625,0
2014-06-11 20:03:07,1715.5,104.2421875,9.8046875
2014-06-11 20:03:08,1730,105,18.4375
2014-06-11 20:03:09,1710.25,104.4765625,18.83203125
2014-06-11 20:03:10,1713.5,104.4296875,24.32421875
2014-06-11 20:03:11,1714.25,104.90625,24.32421875
2014-06-11 20:03:12,1747,105.859375,31.77734375
2014-06-11 20:03:13,1723.75,106.1875,20.0078125
2014-06-11 20:03:14,1733,106.6796875,19.22265625
2014-06-11 20:03:15,1734.5,106.171875,19.22265625
2014-06-11 20:03:16,1736,106.7265625,19.22265625
2014-06-11 20:03:17,1737.75,106.71875,19.22265625
2014-06-11 20:03:18,1736.75,106.8046875,19.22265625
2014-06-11 20:03:19,1737,106.8125,19.22265625
2014-06-11 20:03:20,1737.5,106.71875,19.22265625
2014-06-11 20:03:21,1734.75,106.6484375,19.22265625
2014-06-11 20:03:22,1735,106.671875,19.22265625
2014-06-11 20:03:23,1736.5,106.78125,19.22265625
2014-06-11 20:03:24,1747.75,106.6953125,27.85546875
2014-06-11 20:03:25,1763.5,107.2890625,30.20703125
2014-06-11 20:03:26,1775.5,108.046875,30.20703125
2014-06-11 20:03:27,1797.75,108.9375,30.20703125
2014-06-11 20:03:28,1804.25,110.2421875,29.42578125
2014-06-11 20:03:29,1791.5,110.1796875,15.296875
2014-06-11 20:03:30,1781.5,109.203125,15.296875
2014-06-11 20:03:31,1777.25,109.46875,24.71484375
2014-06-11 20:03:32,1789.5,109.78125,25.5
2014-06-11 20:03:33,1796,110.390625,23.5390625
2014-06-11 20:03:34,1779.25,110.1015625,6.27734375
2014-06-11 20:03:35,1784,109.03125,23.5390625
2014-06-11 20:03:36,1773.5,109.90625,18.83203125
2014-06-11 20:03:37,1780.5,109.671875,16.8671875
2014-06-11 20:03:38,1776.5,108.9453125,16.8671875
2014-06-11 20:03:39,1773.25,109.21875,16.8671875
2014-06-11 20:03:40,1798.25,109.78125,32.95703125
2014-06-11 20:03:41,1803,110.671875,32.95703125
2014-06-11 20:03:42,1826.25,110.8046875,30.9921875
2014-06-11 20:03:43,1816.75,112.171875,18.83203125
2014-06-11 20:03:44,1807.25,111.59375,0
2014-06-11 20:03:45,1801,110,8.234375
2014-06-11 20:03:46,1808.5,109.78125,25.5
2014-06-11 20:03:47,1749.5,108.3828125,0
2014-06-11 20:03:48,1710,108.3046875,0
2014-06-11 20:03:49,1807.5,106.78125,20.0078125
2014-06-11 20:03:50,1724.75,106.9609375,0
2014-06-11 20:03:51,1736,105.6015625,10.984375
2014-06-11 20:03:52,1739,105.3828125,27.0703125
2014-06-11 20:03:53,1754.25,106.1484375,30.6015625
2014-06-11 20:03:54,1723,107.2890625,0
2014-06-11 20:03:55,1686.75,105.6796875,0
2014-06-11 20:03:56,1654.75,103.9921875,0
2014-06-11 20:03:57,1729.5,101.953125,10.58984375
2014-06-11 20:03:58,1780.5,101.1015625,27.85546875
2014-06-11 20:03:59,1680.25,102.09375,25.5
2014-06-11 20:04:00,1671.75,102.3359375,21.578125
2014-06-11 20:04:01,1624,101.609375,0
2014-06-11 20:04:02,1767.25,100.2421875,30.20703125
2014-06-11 20:04:03,1648,100.3046875,34.91796875
2014-06-11 20:04:04,2087.75,99.640625,39.234375
2014-06-11 20:04:05,2860.75,101.1640625,57.28515625
2014-06-11 20:04:06,3830.25,101.484375,57.28515625
2014-06-11 20:04:07,3891,103.875,36.87890625
2014-06-11 20:04:08,3121,105.6484375,42.375
2014-06-11 20:04:09,2366.5,105.8984375,42.375
2014-06-11 20:04:10,2328.5,107.2109375,42.375
2014-06-11 20:04:11,2298.25,109.1953125,42.375
2014-06-11 20:04:12,2304,110.4609375,42.765625
2014-06-11 20:04:13,2358.75,112.28125,47.91015625
2014-06-11 20:04:14,2378.5,113.6484375,47.91015625
2014-06-11 20:04:15,2418.5,115.234375,47.91015625
2014-06-11 20:04:16,2461,117.3046875,47.91015625
2014-06-11 20:04:17,2489.75,119.265625,47.91015625
2014-06-11 20:04:18,2230.25,120.84375,0
2014-06-11 20:04:19,1852.5,119.6875,0
2014-06-11 20:04:20,2080.25,118.9453125,27.85546875
2014-06-11 20:04:21,1945.5,120.5546875,20.40234375
2014-06-11 20:04:22,1917.25,118.6953125,0
2014-06-11 20:04:23,1878.5,117.75,0
2014-06-11 20:04:24,1892,115.3125,5.09765625
2014-06-11 20:04:25,1886.5,115.234375,19.22265625
2014-06-11 20:04:26,1883.75,115.296875,19.22265625
2014-06-11 20:04:27,1884,115.203125,19.22265625
2014-06-11 20:04:28,1879,115.1796875,19.22265625
2014-06-11 20:04:29,1875.75,115.0859375,19.22265625
2014-06-11 20:04:30,1871.75,115.015625,19.22265625
2014-06-11 20:04:31,1866.75,114.9765625,19.22265625
2014-06-11 20:04:32,1867.25,114.859375,19.22265625
2014-06-11 20:04:33,1866.5,114.8046875,19.22265625
2014-06-11 20:04:34,1866.25,114.7734375,19.22265625
2014-06-11 20:04:35,1861.75,114.6171875,19.22265625
2014-06-11 20:04:36,1860,114.6484375,19.22265625
2014-06-11 20:04:37,1862.75,114.53125,19.22265625
2014-06-11 20:04:38,1859,114.3828125,19.22265625
2014-06-11 20:04:39,1859.5,114.2890625,18.4375
2014-06-11 20:04:40,1855.25,113.71875,18.4375
2014-06-11 20:04:41,1821.5,114.1875,0
2014-06-11 20:04:42,1779.75,112.203125,0
2014-06-11 20:04:43,1859.75,111.5,17.26171875
2014-06-11 20:04:44,1818.25,110.953125,18.046875
2014-06-11 20:04:45,1830.25,111.15625,27.85546875
2014-06-11 20:04:46,1828.5,111.859375,28.25
2014-06-11 20:04:47,1826,112.171875,17.26171875
2014-06-11 20:04:48,1819.5,112.0078125,17.26171875
2014-06-11 20:04:49,1812.5,111.65625,17.26171875
2014-06-11 20:04:50,1806.75,111.3984375,17.26171875
2014-06-11 20:04:51,1807,111,18.4375
2014-06-11 20:04:52,1806.75,111.109375,23.9296875
2014-06-11 20:04:53,1806.75,111.2265625,23.9296875
2014-06-11 20:04:54,1812.25,111.5,23.9296875
2014-06-11 20:04:55,1817.5,111.6953125,23.9296875
2014-06-11 20:04:56,1818.5,111.9140625,23.9296875
2014-06-11 20:04:57,1810.75,111.9375,20.40234375
2014-06-11 20:04:58,1779,110.578125,0
2014-06-11 20:04:59,1842.25,109.3125,18.046875
2014-06-11 20:05:00,1781.5,109.0546875,22.75390625
2014-06-11 20:05:01,1793,109.3125,23.14453125
2014-06-11 20:05:02,1791.75,109.609375,23.14453125
2014-06-11 20:05:03,1788.25,109.8203125,23.14453125
2014-06-11 20:05:04,1791,110.1015625,23.14453125
2014-06-11 20:05:05,1781.25,110.2890625,0.390625
2014-06-11 20:05:06,1748.5,109.90625,0
2014-06-11 20:05:07,1814,107.1796875,18.046875
2014-06-11 20:05:08,1751.25,107.1015625,19.22265625
2014-06-11 20:05:09,1748.75,106.8671875,19.22265625
2014-06-11 20:05:10,1740.75,106.6484375,19.22265625
2014-06-11 20:05:11,1730,106.40625,19.22265625
2014-06-11 20:05:12,1727.5,106.1015625,19.22265625
2014-06-11 20:05:13,1720.25,105.734375,19.22265625
2014-06-11 20:05:14,1716,105.40625,19.22265625
2014-06-11 20:05:15,1703.25,105.03125,19.22265625
2014-06-11 20:05:16,1711.5,104.5703125,29.03125
2014-06-11 20:05:17,1721.75,105.0078125,29.03125
2014-06-11 20:05:18,1722,105.4140625,29.03125
2014-06-11 20:05:19,1731,105.8359375,29.03125
2014-06-11 20:05:20,1714.5,105.6796875,13.73046875
2014-06-11 20:05:21,1710.5,104.7109375,18.046875
2014-06-11 20:05:22,1711.5,104.90625,27.46484375
2014-06-11 20:05:23,1723.75,105.546875,27.46484375
2014-06-11 20:05:24,1728.25,105.4375,27.0703125
2014-06-11 20:05:25,1706,106.28125,0
2014-06-11 20:05:26,1665.25,104.4609375,0
2014-06-11 20:05:27,1804.25,102.984375,19.6171875
2014-06-11 20:05:28,1700,103.078125,24.71484375
2014-06-11 20:05:29,1696.75,103.90625,24.71484375
2014-06-11 20:05:30,1686.25,103.9375,0
2014-06-11 20:05:31,1747.25,103.9921875,14.125
2014-06-11 20:05:32,1687.25,102.7578125,17.26171875
2014-06-11 20:05:33,1688.5,103.3125,21.96875
2014-06-11 20:05:34,1699.5,103.203125,22.36328125
2014-06-11 20:05:35,1700.75,104.15625,18.046875
2014-06-11 20:05:36,1705,104.4609375,18.046875
2014-06-11 20:05:37,1708.5,104.7890625,18.046875
2014-06-11 20:05:38,1686.25,104.2109375,0
2014-06-11 20:05:39,1650.75,103.6171875,9.01953125
2014-06-11 20:05:40,1699.75,102.5625,25.109375
2014-06-11 20:05:41,1703.5,103.140625,25.89453125
2014-06-11 20:05:42,1716.25,103.90625,26.28515625
2014-06-11 20:05:43,1733.75,105.0390625,26.6796875
2014-06-11 20:05:44,1711,104.7890625,0
2014-06-11 20:05:45,1672.75,103.90625,0
2014-06-11 20:05:46,1643.75,103.5390625,0
2014-06-11 20:05:47,1791.25,101.65625,20.40234375
2014-06-11 20:05:48,1670.25,101.6171875,23.5390625
2014-06-11 20:05:49,1685.75,102.5703125,24.32421875
2014-06-11 20:05:50,1696,103.171875,24.32421875
2014-06-11 20:05:51,1709.25,104.59375,24.32421875
2014-06-11 20:05:52,1713,104.65625,24.32421875
2014-06-11 20:05:53,1692,105.078125,0
2014-06-11 20:05:54,1655,104.328125,0
2014-06-11 20:05:55,1760.75,102.2890625,16.08203125
2014-06-11 20:05:56,1673.75,101.984375,19.6171875
2014-06-11 20:05:57,1675.25,101.7890625,20.40234375
2014-06-11 20:05:58,1682.75,102.4921875,16.4765625
2014-06-11 20:05:59,1667,102.7421875,14.90625
2014-06-11 20:06:00,1663.75,102.03125,14.90625
2014-06-11 20:06:01,1658,102.2890625,14.90625
2014-06-11 20:06:02,1652.5,101.96875,14.90625
2014-06-11 20:06:03,1648.25,101.6796875,14.90625
2014-06-11 20:06:04,1648.25,101.4140625,31.38671875
2014-06-11 20:06:05,1668.75,101.609375,31.77734375
2014-06-11 20:06:06,1687.25,102.5078125,25.5
2014-06-11 20:06:07,1687.75,103.3203125,24.71484375
2014-06-11 20:06:08,1694,103.828125,24.71484375
2014-06-11 20:06:09,1696,104.6796875,10.984375
2014-06-11 20:06:10,1694,103.625,22.75390625
2014-06-11 20:06:11,1701.25,104.5625,22.75390625
2014-06-11 20:06:12,1683.25,103.328125,0
2014-06-11 20:06:13,1638,101.578125,0
2014-06-11 20:06:14,1760,101.0703125,16.4765625
2014-06-11 20:06:15,1702.5,100.078125,24.71484375
2014-06-11 20:06:16,1663.5,101.046875,26.28515625
2014-06-11 20:06:17,1672.25,101.71875,26.6796875
2014-06-11 20:06:18,1683.75,102.59375,26.28515625
2014-06-11 20:06:19,1683.5,103.4296875,26.28515625
2014-06-11 20:06:20,1687,103.3359375,25.5
2014-06-11 20:06:21,1685.5,104.046875,17.26171875
2014-06-11 20:06:22,1688.75,103.6015625,20.0078125
2014-06-11 20:06:23,1684.5,103.5234375,20.40234375
2014-06-11 20:06:24,1684.25,103.6015625,22.36328125
2014-06-11 20:06:25,1687,103.7109375,22.75390625
2014-06-11 20:06:26,1686.75,104.015625,22.75390625
2014-06-11 20:06:27,1692,103.59375,22.75390625
2014-06-11 20:06:28,1698.75,104.0625,24.71484375
2014-06-11 20:06:29,1707.25,104.65625,22.36328125
2014-06-11 20:06:30,1695,104.5703125,17.26171875
2014-06-11 20:06:31,1691.75,103.625,17.26171875
2014-06-11 20:06:32,1695.75,104.0625,23.5390625
2014-06-11 20:06:33,1694,104.1875,24.32421875
2014-06-11 20:06:34,1696.75,104.2734375,24.32421875
2014-06-11 20:06:35,1693,104.234375,15.296875
2014-06-11 20:06:36,1693.5,104.09375,20.79296875
2014-06-11 20:06:37,1700.25,103.7890625,23.9296875
2014-06-11 20:06:38,1705.25,104.7421875,23.9296875
2014-06-11 20:06:39,1714.5,105,23.9296875
2014-06-11 20:06:40,1718.25,105.546875,0
2014-06-11 20:06:41,1684.5,104.6796875,0
2014-06-11 20:06:42,1763,103.3359375,22.36328125
2014-06-11 20:06:43,1696.25,103.5859375,23.5390625
2014-06-11 20:06:44,1712.5,104.015625,24.32421875
2014-06-11 20:06:45,1719.25,104.8203125,24.32421875
2014-06-11 20:06:46,1710,105.7578125,20.0078125
2014-06-11 20:06:47,1723.75,105.9609375,19.22265625
2014-06-11 20:06:48,1728.75,106.1015625,19.22265625
2014-06-11 20:06:49,1730.5,105.828125,19.22265625
2014-06-11 20:06:50,1729,106.4609375,17.26171875
2014-06-11 20:06:51,1726.5,106.3046875,17.26171875
2014-06-11 20:06:52,1726.5,106.078125,18.4375
2014-06-11 20:06:53,1726,105.5703125,18.4375
2014-06-11 20:06:54,1723.5,106.0703125,18.4375
2014-06-11 20:06:55,1730.25,105.6328125,18.83203125
2014-06-11 20:06:56,1718.25,106.203125,0
2014-06-11 20:06:57,1687.25,105.4375,0
2014-06-11 20:06:58,1676.25,103.421875,9.4140625
2014-06-11 20:06:59,1684.25,102.5703125,18.4375
2014-06-11 20:07:00,1687.25,102.1953125,19.6171875
2014-06-11 20:07:01,1685.5,102.8515625,19.6171875
2014-06-11 20:07:02,1688.75,103.21875,19.6171875
2014-06-11 20:07:03,1684.25,103.2578125,19.6171875
2014-06-11 20:07:04,1691.75,103.5703125,19.6171875
2014-06-11 20:07:05,1694.5,103.828125,19.6171875
2014-06-11 20:07:06,1693.25,103.984375,19.6171875
2014-06-11 20:07:07,1678.25,104.09375,0
2014-06-11 20:07:08,1650.75,102.5703125,0
2014-06-11 20:07:09,1657.75,101.3671875,12.9453125
2014-06-11 20:07:10,1646,100.6484375,12.9453125
2014-06-11 20:07:11,1640.25,100.765625,12.9453125
2014-06-11 20:07:12,1618,99.0546875,0
2014-06-11 20:07:13,1573.25,98.03125,4.3125
2014-06-11 20:07:14,1621.75,96.984375,12.16015625
2014-06-11 20:07:15,1571.25,96.1640625,12.9453125
2014-06-11 20:07:16,1583.75,96.15625,19.22265625
2014-06-11 20:07:17,1583,96.0234375,20.0078125
2014-06-11 20:07:18,1587.5,96.984375,20.0078125
2014-06-11 20:07:19,1595.75,97.390625,20.0078125
2014-06-11 20:07:20,1563.5,97.09375,0
2014-06-11 20:07:21,1578.75,96.1875,10.984375
2014-06-11 20:07:22,1611.25,95.46875,21.1875
2014-06-11 20:07:23,1569,95.5625,21.1875
2014-06-11 20:07:24,1584,96.21875,30.6015625
2014-06-11 20:07:25,1595,97.171875,30.9921875
2014-06-11 20:07:26,1618.25,97.8046875,30.9921875
2014-06-11 20:07:27,1609,98.8125,29.81640625
2014-06-11 20:07:28,1620,98.546875,29.42578125
2014-06-11 20:07:29,1598,99.78125,0
2014-06-11 20:07:30,1699.75,98.0703125,20.79296875
2014-06-11 20:07:31,1600,97.8203125,20.79296875
2014-06-11 20:07:32,1615.5,97.65625,28.25
2014-06-11 20:07:33,1615.5,98.28125,28.25
2014-06-11 20:07:34,1624.75,98.5,27.0703125
2014-06-11 20:07:35,1601.5,98.9921875,16.8671875
2014-06-11 20:07:36,2055.5,98.53125,34.1328125
2014-06-11 20:07:37,2076.5,98.984375,34.1328125
2014-06-11 20:07:38,2098,99.6875,42.375
2014-06-11 20:07:39,2137,102.09375,42.375
2014-06-11 20:07:40,2162.75,103.0703125,48.55078125
2014-06-11 20:07:41,2196.75,106.15625,47.265625
2014-06-11 20:07:42,2228.5,106.5546875,47.265625
2014-06-11 20:07:43,2212.5,107.6875,0
2014-06-11 20:07:44,1927,107.2578125,20.0078125
2014-06-11 20:07:45,1733.25,107.8359375,7.0625
2014-06-11 20:07:46,1722.5,107.328125,0
2014-06-11 20:07:47,1897,105.9765625,20.79296875
2014-06-11 20:07:48,1767.25,107.2109375,26.6796875
2014-06-11 20:07:49,1783.5,107.78125,26.6796875
2014-06-11 20:07:50,1772.75,109.46875,5.09765625
2014-06-11 20:07:51,1765.25,109.71875,0
2014-06-11 20:07:52,1724,107.6015625,0
2014-06-11 20:07:53,1770.25,107.1015625,9.4140625
2014-06-11 20:07:54,1707,105.859375,0
2014-06-11 20:07:55,1675,104.6015625,0
2014-06-11 20:07:56,1659.5,104.234375,0
2014-06-11 20:07:57,1644,102.625,0
2014-06-11 20:07:58,1823.5,101.359375,21.1875
2014-06-11 20:07:59,1696.75,102.28125,18.83203125
2014-06-11 20:08:00,1690.5,102.4765625,20.0078125
2014-06-11 20:08:01,1692.5,103.15625,21.1875
2014-06-11 20:08:02,1698,103.890625,21.1875
2014-06-11 20:08:03,1700.75,104.0625,21.1875
2014-06-11 20:08:04,1713,104.7578125,21.1875
2014-06-11 20:08:05,1724.75,105.0390625,20.79296875
2014-06-11 20:08:06,1684.5,104.296875,0
2014-06-11 20:08:07,1704,103.2578125,14.515625
2014-06-11 20:08:08,1693.25,102.984375,23.5390625
2014-06-11 20:08:09,1688.75,103.203125,22.75390625
2014-06-11 20:08:10,1737.5,103.7578125,13.73046875
2014-06-11 20:08:11,1681.25,102.46875,19.22265625
2014-06-11 20:08:12,1686.25,102.5078125,21.578125
2014-06-11 20:08:13,1682.5,102.875,23.5390625
2014-06-11 20:08:14,1684.25,103.421875,17.65234375
2014-06-11 20:08:15,1642.75,102.953125,0
2014-06-11 20:08:16,1624,101.3515625,0
2014-06-11 20:08:17,1712.75,100.765625,17.65234375
2014-06-11 20:08:18,1640.75,100.4453125,18.046875
2014-06-11 20:08:19,1731,100.25,21.96875
2014-06-11 20:08:20,1639,100.0390625,22.36328125
2014-06-11 20:08:21,1642.5,100.4453125,23.9296875
2014-06-11 20:08:22,1689.75,100.8125,30.9921875
2014-06-11 20:08:23,1678.5,102.1484375,32.171875
2014-06-11 20:08:24,1695.5,103.1015625,32.171875
2014-06-11 20:08:25,1716.75,104.46875,32.171875
2014-06-11 20:08:26,1723.5,105.140625,32.171875
2014-06-11 20:08:27,1727.25,106.1796875,32.171875
2014-06-11 20:08:28,1755.5,107.15625,32.171875
2014-06-11 20:08:29,1750.75,107.890625,32.171875
2014-06-11 20:08:30,1765.25,108.6484375,32.171875
2014-06-11 20:08:31,1865.25,108.421875,25.89453125
2014-06-11 20:08:32,1794,108.9609375,31.38671875
2014-06-11 20:08:33,1802,109.3359375,31.38671875
2014-06-11 20:08:34,1810.25,110.5390625,31.38671875
2014-06-11 20:08:35,1824.25,111.1484375,31.77734375
2014-06-11 20:08:36,1823,111.6796875,31.77734375
2014-06-11 20:08:37,1825.75,111.8125,31.77734375
2014-06-11 20:08:38,1887,112.25,36.48828125
2014-06-11 20:08:39,2384.75,112.4296875,36.48828125
2014-06-11 20:08:40,2373.75,113.9375,36.48828125
2014-06-11 20:08:41,2391.25,114.8359375,36.48828125
2014-06-11 20:08:42,2057,115.1796875,0
2014-06-11 20:08:43,1694.5,111.6328125,0
2014-06-11 20:08:44,1635.25,110.0078125,0
2014-06-11 20:08:45,1844.25,107.3125,26.28515625
2014-06-11 20:08:46,1761,107.3828125,27.85546875
2014-06-11 20:08:47,1769.75,107.578125,31.38671875
2014-06-11 20:08:48,1776,108.5546875,35.3125
2014-06-11 20:08:49,2272.5,109.3671875,38.44921875
2014-06-11 20:08:50,2122.5,109.796875,0
2014-06-11 20:08:51,2098.5,108.2734375,26.28515625
2014-06-11 20:08:52,1780,109.40625,23.5390625
2014-06-11 20:08:53,1796.75,109.3046875,27.0703125
2014-06-11 20:08:54,1819.5,110.859375,27.0703125
2014-06-11 20:08:55,1790,111.890625,0
2014-06-11 20:08:56,1915,111.6171875,20.79296875
2014-06-11 20:08:57,1847,111.7890625,23.5390625
2014-06-11 20:08:58,1855,112.9921875,24.32421875
2014-06-11 20:08:59,1844,113.375,0
2014-06-11 20:09:00,1865.5,113.8671875,20.0078125
2014-06-11 20:09:01,1857.5,113.1171875,21.96875
2014-06-11 20:09:02,1866.25,113.8203125,22.36328125
2014-06-11 20:09:03,1824.5,113.9765625,0
2014-06-11 20:09:04,1862.75,112.3203125,16.8671875
2014-06-11 20:09:05,1783.25,111.984375,0
2014-06-11 20:09:06,1766,110.578125,0
2014-06-11 20:09:07,1791.5,108.8125,14.125
2014-06-11 20:09:08,1736.25,107.328125,0
2014-06-11 20:09:09,1711.75,105.5,0
2014-06-11 20:09:10,1668.75,105.3125,0
2014-06-11 20:09:11,1634.25,103.5859375,0
2014-06-11 20:09:12,1588.75,101.0703125,0
2014-06-11 20:09:13,1546.75,98.609375,0
2014-06-11 20:09:14,1514,95.7421875,0
2014-06-11 20:09:15,1486.75,94.1640625,0
2014-06-11 20:09:16,1453.25,91.8828125,0
2014-06-11 20:09:17,1425.75,90.484375,0
2014-06-11 20:09:18,1403,88.3125,0
2014-06-11 20:09:19,1365,86.5703125,5.09765625
2014-06-11 20:09:20,1506.25,85.6015625,21.1875
2014-06-11 20:09:21,1421,86.078125,22.75390625
2014-06-11 20:09:22,1793.75,86.59375,35.3125
2014-06-11 20:09:23,1845.25,88.46875,35.3125
2014-06-11 20:09:24,1595.75,89.0390625,0
2014-06-11 20:09:25,1807.75,88.5546875,25.89453125
2014-06-11 20:09:26,1386,89.3125,0
2014-06-11 20:09:27,1418.5,90.0703125,0
2014-06-11 20:09:28,1407.25,88.046875,0
2014-06-11 20:09:29,1364.75,85.484375,0
2014-06-11 20:09:30,1354.25,84.015625,0
2014-06-11 20:09:31,1337.5,81.4296875,6.66796875
2014-06-11 20:09:32,1293,81.734375,0
2014-06-11 20:09:33,1319.25,81.4921875,9.4140625
2014-06-11 20:09:34,1287,79.703125,10.984375
2014-06-11 20:09:35,1288.25,78.7734375,26.28515625
2014-06-11 20:09:36,1226.75,78.4140625,0
2014-06-11 20:09:37,1201.75,76.6640625,0
2014-06-11 20:09:38,1393,73.3046875,26.28515625
2014-06-11 20:09:39,1141.25,73.2578125,0
2014-06-11 20:09:40,1128.75,71.421875,0
2014-06-11 20:09:41,1069.75,68.25,0
2014-06-11 20:09:42,1142,65.515625,21.96875
2014-06-11 20:09:43,1040,64.3828125,22.75390625
2014-06-11 20:09:44,1021.25,64.625,0
2014-06-11 20:09:45,992,62.6875,0
2014-06-11 20:09:46,942,60.171875,0
2014-06-11 20:09:47,1102.25,57.25,0
2014-06-11 20:09:48,1084.25,55.03125,0
2014-06-11 20:09:49,1034,52.5546875,0
2014-06-11 20:09:50,954.25,47.3671875,0
2014-06-11 20:09:51,1106.25,44.15625,0
2014-06-11 20:09:52,1942,42.7265625,23.5390625
2014-06-11 20:09:53,1240.5,44.3203125,0
2014-06-11 20:09:54,1000.25,41.75,0
2014-06-11 20:09:55,957.5,38.25,0
2014-06-11 20:09:56,787,33.3828125,0
2014-06-11 20:09:57,679.25,28.9453125,0
2014-06-11 20:09:58,692.25,28.0546875,0
2014-06-11 20:09:59,1204.5,27.265625,9.8046875
2014-06-11 20:10:00,1915.75,28.0546875,24.32421875
2014-06-11 20:10:01,2232.25,32.6640625,32.95703125
2014-06-11 20:10:02,2228,41.109375,38.83984375
2014-06-11 20:10:03,2136.75,47.453125,41.58984375
2014-06-11 20:10:04,2131.5,51.484375,42.765625
2014-06-11 20:10:05,2123.75,56.078125,0
2014-06-11 20:10:06,1493.25,56.8125,0
2014-06-11 20:10:07,989,56.390625,0
2014-06-11 20:10:08,1117.75,56.203125,0
2014-06-11 20:10:09,1117.5,55.9453125,0
2014-06-11 20:10:10,1123.5,54.84375,0
2014-06-11 20:10:11,1086.75,54.65625,0
2014-06-11 20:10:12,1045,53.1953125,0
2014-06-11 20:10:13,947,48.5,0
2014-06-11 20:10:14,1062,42.140625,0
2014-06-11 20:10:15,799,32.2734375,0
2014-06-11 20:10:16,798,21.3671875,0
2014-06-11 20:10:17,720.75,14.0546875,0
2014-06-11 20:10:18,705.5,12.1484375,0
2014-06-11 20:10:19,1597.25,12.3359375,20.0078125
2014-06-11 20:10:20,1793.75,16.671875,16.08203125
2014-06-11 20:10:21,1640.5,19.3203125,3.921875
2014-06-11 20:10:22,1601.5,20.5703125,10.984375
2014-06-11 20:10:23,1571.25,24.640625,11.375
2014-06-11 20:10:24,1775.5,28.4765625,21.96875
2014-06-11 20:10:25,1492,33.7109375,29.42578125
2014-06-11 20:10:26,1569,38.96875,43.55078125
2014-06-11 20:10:27,2815.75,43.71875,55.71484375
2014-06-11 20:10:28,3336.75,52.5703125,54.9296875
2014-06-11 20:10:29,3762,62.1015625,51.3984375
2014-06-11 20:10:30,3960.75,66.34375,49.24609375
2014-06-11 20:10:31,3071.25,69.28125,47.91015625
2014-06-11 20:10:32,3102.25,75.1875,41.1953125
2014-06-11 20:10:33,2374,80.0859375,0
2014-06-11 20:10:34,2004.5,81.796875,34.52734375
2014-06-11 20:10:35,1824.25,84.5703125,24.32421875
2014-06-11 20:10:36,1414,84.4140625,11.76953125
2014-06-11 20:10:37,1710.5,86.21875,37.26953125
2014-06-11 20:10:38,2818,86.8046875,42.765625
2014-06-11 20:10:39,2902,88.8125,49.10546875
2014-06-11 20:10:40,2925.25,92.5390625,49.66796875
2014-06-11 20:10:41,2847.25,95.46875,42.765625
2014-06-11 20:10:42,2827.5,99.8125,33.34765625
2014-06-11 20:10:43,2266.75,101.1640625,34.52734375
2014-06-11 20:10:44,2215.25,103.7890625,34.91796875
2014-06-11 20:10:45,2213.25,105.203125,34.52734375
2014-06-11 20:10:46,2215.75,106.7734375,29.81640625
2014-06-11 20:10:47,1835.75,107.7890625,24.32421875
2014-06-11 20:10:48,1709.25,108.140625,0
2014-06-11 20:10:49,1693.25,106.1796875,0
2014-06-11 20:10:50,1734,104.375,14.125
2014-06-11 20:10:51,1742,104.6953125,28.640625
2014-06-11 20:10:52,1727,105.6328125,21.96875
2014-06-11 20:10:53,1725,106.5625,0
2014-06-11 20:10:54,1695.25,105.484375,0
2014-06-11 20:10:55,1875.25,103.9921875,20.0078125
2014-06-11 20:10:56,1663.75,103.9921875,0
2014-06-11 20:10:57,1715.25,103.0703125,17.65234375
2014-06-11 20:10:58,1661.5,102.78125,0
